,word
998,"figur skate olymp hope 's struggl balanc love , famili fragil mental health dream win take dizzi hold . "
999,"american grand prix driver pete aron fire jordan-brm race team crash monaco injur british teammat , scott stoddard . "
1000,epic next chapter cinemat monstervers pit two greatest icon motion pictur histori one anoth - fearsom godzilla mighti kong - human caught balanc . 
1001,sheriff deputi rick grime wake coma learn world ruin must lead group survivor stay aliv . 
1002,"twist , real-lif stori charl sobhraj , murder , thief seduct master disguis , hidden dark mid-70 's asia 's hippi trail . "
1003,mma fighter cole young seek earth 's greatest champion order stand enemi outworld high stake battl univers . 
1004,adult anim seri base skybound/imag comic teenag whose father power superhero planet . 
1005,"black famili move all-whit lo angel neighborhood malevol forc , next door otherworldli , threaten taunt , ravag destroy . "
1006,"drama seri follow investig ac-12 , controversi polic anti-corrupt unit . "
1007,"hell-bent exact reveng prove frame sister 's murder , álex set unearth much crime 's real culprit . "
1008,"16 year-old girl return home camp learn mother new boyfriend , one intend marri ; man whose charm , intellig beauti make look like 's human . "
1009,bystand interven help woman harass group men becom target veng drug lord . 
1010,"new fbi profil , elizabeth keen , entir life uproot mysteri crimin , raymond reddington , elud captur decad , turn insist speak . "
1011,homeschool teenag begin suspect mother keep dark secret . 
1012,teenag murder wit find pursu twin assassin montana wilder surviv expert task protect -- forest fire threaten consum . 
1013,"young woman , traumat tragic event past , seek vengeanc cross path . "
1014,"prank goe disastr wrong , group boy sent detent center brutal . thirteen year later , unexpect random encount former guard give chanc reveng . "
1015,"seri follow special victim unit , special train squad detect n.y.p.d . , investig sexual relat crime . "
1016,high school chemistri teacher diagnos inoper lung cancer turn manufactur sell methamphetamin order secur famili 's futur . 
1017,"case f.b.i . behavior analysi unit ( b.a.u . ) , elit group profil analyz nation 's danger serial killer individu heinou crime effort anticip next move strike . "
1018,unusu group robber attempt carri perfect robberi spanish histori - steal 2.4 billion euro royal mint spain . 
1019,"set dystopian futur , woman forc live concubin fundamentalist theocrat dictatorship . "
1020,mohamed ould slahi fight freedom detain imprison without charg u.s. govern year . 
1021,"young boy disappear , mother , polic chief friend must confront terrifi supernatur forc order get back . "
1022,"crew astronaut multi-gener mission descend paranoia mad , know real . "
1023,"seven year world becom frozen wasteland , remnant human inhabit perpetually-mov train circl globe , class warfar , social injustic polit surviv play . "
1024,elliot stabler return nypd battl organ crime devast person loss . 
1025,"two brother follow father 's footstep hunter , fight evil supernatur be mani kind , includ monster , demon god roam earth . "
1026,"case naval crimin investig servic 's washington , d.c. major case respons team , led special agent leroy jethro gibb . "
1027,"reckless flight attend alcohol problem wake wrong hotel , wrong bed , dead man - idea happen . unabl piec night togeth , begin wonder could killer . "
1028,"world beset appear monstrou creatur , one may one save human . "
1029,"arm one word , tenet , fight surviv entir world , protagonist journey twilight world intern espionag mission unfold someth beyond real time . "
1030,"epic tale follow gang victorian women find unusu abil , relentless enemi , mission might chang world . "
1031,"stori 7 peopl trial stem variou charg surround upris 1968 democrat nation convent chicago , illinoi . "
1032,"john clark , navi seal , goe path aveng wife 's murder find insid larger conspiraci . "
1033,"follow louis , singl mom son part-tim job psychiatrist 's offic . begin affair boss strike unlik friendship wife . "
1034,survivor plane crash forc work togeth order surviv seemingli desert tropic island . 
1035,"financi advisor drag famili chicago missouri ozark , must launder money appeas drug boss . "
1036,"april 1986 , explos chernobyl nuclear power plant union soviet socialist republ becom one world 's worst man-mad catastroph . "
1037,"antholog seri explor twist , high-tech multivers human 's greatest innov darkest instinct collid . "
1038,"walk dead spin-off , set lo angel , follow two famili must band togeth surviv undead apocalyps . "
1039,"antholog seri center differ charact locat , includ hous murder past , insan asylum , witch coven , freak show circu , haunt hotel , possess farmhous , cult , apocalyps , slasher summer camp . "
1040,"variou chronicl decept , intrigu murder around frozen minnesota . yet tale mysteri lead back one way anoth fargo , north dakota . "
1041,crook legal guardian drain save elderli ward meet match woman tri swindl turn first appear . 
1042,antholog seri examin ordinari peopl commit brutal crime . 
1043,biker struggl balanc father involv outlaw motorcycl club . 
1044,"presum dead , passeng onboard flight 828 return discov world age five year . reintegr societi , begin experi guid voic vision , soon deeper mysteri unfold . "
1045,"judg confront convict son involv hit run embroil organ crime famili . face imposs choic , discov far father go save son 's life . "
1046,"live , love , danger disast town , mystic fall , virginia . creatur unspeak horror lurk beneath town teenag girl suddenli torn two vampir brother . "
1047,"world ruin , due man-mad plagu , battl biblic proport ensu survivor . "
1048,"baltimor drug scene , seen eye drug dealer law enforc . "
1049,bipolar cia oper becom convinc prison war turn al-qaeda plan carri terrorist attack american soil . 
1050,"vike transport us brutal mysteri world ragnar lothbrok , vike warrior farmer yearn explor - raid - distant shore across ocean . "
1051,"john clark , navi seal , goe path aveng wife 's murder find insid larger conspiraci . "
1052,"follow normandi land , group u.s. soldier go behind enemi line retriev paratroop whose brother kill action . "
1053,"live elit navi seal train , plan execut danger , high-stak mission countri ask . "
1054,"stori crown princess märtha , fought countri marriag tragic event world war ii . "
1055,"pilot crash tell conflict outsid world , diana , amazonian warrior train , leav home fight war , discov full power true destini . "
1056,"nazi-occupi franc world war ii , plan assassin nazi leader group jewish u.s. soldier coincid theatr owner 's veng plan . "
1057,"stori easi compani u.s. armi 101st airborn divis , mission world war ii europ , oper overlord , v-j day . "
1058,young boy hitler 's armi find mother hide jewish girl home . 
1059,"april 6th , 1917. regiment assembl wage war deep enemi territori , two soldier assign race time deliv messag stop 1,600 men walk straight deadli trap . "
1060,u.s. armi offic serv vietnam task assassin renegad special forc colonel see god . 
1061,staff armi hospit korean war find laughter best way deal situat . 
1062,polish jewish musician struggl surviv destruct warsaw ghetto world war ii . 
1063,sniper order protect ga pipelin terrorist suspect secur breach 're target ghost shooter know locat . 
1064,"world war ii american armi medic desmond t. doss , serv battl okinawa , refus kill peopl , becom first man american histori receiv medal honor without fire shot . "
1065,"alli soldier belgium , british empir , franc surround german armi evacu fierc battl world war ii . "
1066,scottish warrior william wallac lead countrymen rebellion free homeland tyranni king edward england . 
1067,"death marcu aureliu lead success crisi , deceas emperor 's son , commodu , demonstr unwil let anyth undermin claim roman empir . "
1068,dramat seri reign marriag king henri viii . 
1069,small group american soldier find horror behind enemi line eve d-day . 
1070,"seri freak occurr , group actor shoot big-budget war movi forc becom soldier portray . "
1071,down-to-earth account live illustri ordinari roman set last day roman republ . 
1072,young man 1981 south africa must complet brutal racist two year compulsori militari servic desper maintain secreci homosexu . 
1073,"find old rifl , young boy join soviet resist movement ruthless german forc experi horror world war ii . "
1074,"team alli saboteur assign imposs mission : infiltr impregn nazi-held island destroy two enorm long-rang field gun prevent rescu 2,000 trap british soldier . "
1075,"stori battl midway , told leader sailor fought . "
1076,thirteen-year-old fledgl writer brioni talli irrevoc chang cours sever live accus older sister 's lover crime commit . 
1077,"sever month u.s. entri world war ii , inexperienc u.s. navi command must lead alli convoy stalk german submarin wolf pack . "
1078,"hal , wayward princ heir english throne , crown king henri v tyrann father die . young king must navig palac polit , war father left behind , emot string past life . "
1079,"grizzl tank command make tough decis crew fight way across germani april , 1945 . "
1080,religi dramat miniseri god 's creation physic landmark event lead crucifixion resurrect jesu christ . 
1081,"19th-centuri franc , jean valjean , decad hunt ruthless policeman javert break parol , agre care factori worker 's daughter . decis chang live forev . "
1082,"heroic stori ertugrul ghazi , father osman ( uthman ) found ottoman empir . "
1083,"open-mind jewish librarian son becom victim holocaust , use perfect mixtur , humor , imagin protect son danger around camp . "
1084,pragmat u.s. marin observ dehuman effect vietnam war fellow recruit brutal boot camp train bloodi street fight hue . 
1085,four african-american vet battl forc man natur return vietnam seek remain fallen squad leader gold fortun help hide . 
1086,"amidst war climat , teenag boy discov becom love-stricken malèna , sensual woman live small , narrow-mind italian town . "
1087,"world war ii , english mathemat geniu alan ture tri crack german enigma code help fellow mathematician . "
1088,"chri taylor , neophyt recruit vietnam , find caught battl will two sergeant , one good evil . shrewd examin brutal war dualiti man conflict . "
1089,"falangist spain 1944 , bookish young stepdaught sadist armi offic escap eeri captiv fantasi world . "
1090,small team u.s. soldier battl hundr taliban fighter afghanistan . 
1091,"earli 1900 , three brother father live remot wilder montana affect betray , histori , love , natur , war . "
1092,"balian ibelin travel jerusalem crusad 12th centuri , find defend citi peopl . "
1093,tale war romanc mix histori . stori follow two lifelong friend beauti nurs caught horror infam sunday morn 1941 . 
1094,"aftermath world war ii , writer form unexpect bond resid guernsey island decid write book experi war . "
1095,femal wwii pilot travel top secret document b-17 fli fortress encount evil presenc board flight . 
1096,manipul woman roguish man conduct turbul romanc american civil war reconstruct period . 
1097,"chronicl decade-long hunt al-qaeda terrorist leader osama bin laden septemb 2001 attack , death hand navi s.e.a.l. team 6 may 2011 . "
1098,"loos base true stori two young men , david packouz efraim diveroli , three hundr million dollar contract pentagon arm america 's alli afghanistan . "
1099,"navi s.e.a.l . sniper chri kyle 's pinpoint accuraci save countless live battlefield turn legend . back home famili four tour duti , howev , chri find war ca n't leav behind . "
1100,ranch famili montana face other encroach land . 
1101,"civil war veteran agre deliv girl , taken kiowa peopl year ago , aunt uncl , . travel hundr mile face grave danger search place either call home . "
1102,"u.s. marshal raylan given reassign miami childhood home poor , rural coal mine town eastern kentucki . "
1103,"follow wyatt earp 's great great-granddaught battl demon creatur . uniqu abil poss dysfunct alli , 's thing bring paranorm justic . "
1104,"widow father return austin two year , attempt reconnect children , navig clash famili , find common ground new partner , grow increasingli suspici wife 's death . "
1105,"help german bounty-hunt , freed slave set rescu wife brutal plantation-own mississippi . "
1106,life adventur ingal famili nineteenth centuri american midwest . 
1107,"walt longmir dedic unflapp sheriff absaroka counti , wyom . widow year , man psychic repair buri pain behind brave face , unassum grin dri wit . "
1108,"success lawman 's plan retir anonym tombston , arizona disrupt kind outlaw famou elimin . "
1109,bounti hunt scam join two men uneasi allianc third race find fortun gold buri remot cemeteri . 
1110,"dead wyom winter , bounti hunter prison find shelter cabin current inhabit collect nefari charact . "
1111,frontiersman fur trade expedit 1820 fight surviv maul bear left dead member hunt team . 
1112,marshal matt dillon keep peac rough tumbl dodg citi . 
1113,"show set late 1800 , revolv around charact deadwood , south dakota ; town deep corrupt crime . "
1114,"lieuten john dunbar , assign remot western civil war outpost , befriend wolv indian , make intoler aberr militari . "
1115,son colorado rancher return home semi-pro footbal career run famili busi . 
1116,mysteri stranger harmonica join forc notori desperado protect beauti widow ruthless assassin work railroad . 
1117,member osag tribe unit state murder mysteri circumst 1920 spark major f.b.i . investig involv j. edgar hoover . 
1118,"group young gunmen , led billi kid , becom deputi aveng murder rancher becam benefactor . billi take author far , becom hunt . "
1119,seven gunmen varieti background brought togeth veng young widow protect town privat armi destruct industrialist . 
1120,"earli 1900 , three brother father live remot wilder montana affect betray , histori , love , natur , war . "
1121,"retir old west gunsling william munni reluctantli take one last job , help old partner ned logan young man , `` schofield kid . `` "
1122,"1880 american west , murder outlaw gang leader frank griffin hunt ex-proteg roy good . frank 's chase lead la bell , new mexico -- town inhabit , mine disast , almost entir women . "
1123,"femal gunfight return frontier town duel tournament held , enter effort aveng father 's death . "
1124,stubborn teenag enlist help tough u.s. marshal track father 's murder . 
1125,sprawl epic cover life texa cattl rancher famili associ . 
1126,divorc father ex-con older brother resort desper scheme order save famili 's ranch west texa . 
1127,"1881 , cattl baron john chisum pay bounti patrick floyd garrett kill outlaw billi kid . "
1128,"six tale life violenc old west , follow sing gunsling , bank robber , travel impresario , elderli prospector , wagon train , pervers pair bounti hunter . "
1129,"1870 america , furi notori gang leader unleash peac american settler aveng death famili . cowardli fellow townspeopl betray , forc hunt outlaw alon . "
1130,lucki prescott 's life chang forev move home citi small frontier town befriend wild mustang name spirit . 
1131,mysteri preacher ( clint eastwood ) protect humbl prospector villag greedi mine compani tri encroach land . 
1132,"strand 1955 , marti mcfli learn death doc brown 1885 must travel back time save . fuel readili avail delorean , two must figur escap old west emmett murder . "
1133,"wichita dodg citi o.k . corral tombston , man becom myth thrill journey romanc , adventur desper , heroic action . "
1134,"die day old west , elderli sheriff poss set rescu town 's doctor cannibalist cave dweller . "
1135,adventur shaolin monk wander american west arm skill kung fu . 
1136,small-tim rancher agre hold captur outlaw 's await train go court yuma . battl will ensu outlaw tri psych rancher . 
1137,"1850 oregon , infam duo assassin , eli sister ( john c. reilli ) charli sister ( joaquin phoenix ) , chase gold prospector unexpect alli . "
1138,person western seri base wyom 1890 onward . 
1139,dramat bitter blood feud two famili west virginia/kentucki border year civil war . 
1140,two former texa ranger renew spirit adventur sever resid small texa town join cattl drive montana territori . 
1141,"young thief , seek reveng death brother , train great , age zorro , also pursu vengeanc . "
1142,"five women run cattl station , `` drover 's run `` , outback south australia . "
1143,wild west adventur ben cartwright son run defend nevada ranch help surround commun . 
1144,seven gunfight hire mexican peasant liber villag oppress bandit . 
1145,base peter carey 's novel . stori australian bushrang ned kelli gang flee author 1870 . 
1146,"one-tim rodeo star washed-up hors breeder take job bring man 's young son home away alcohol mom . journey , horseman find redempt teach boy mean good man . "
1147,"1892 , legendari armi captain reluctantli agre escort cheyenn chief famili danger territori . "
1148,boy haunt vision dark tower parallel realiti team tower 's disillus guardian stop evil warlock known man black plan use boy destroy tower open gate hell . 
1149,"rango ordinari chameleon accident wind town dirt , lawless outpost wild west desper need new sheriff . "
